text,sensitive_data_level
"Thị trấn Phong Châu, Huyện Phù Ninh, Tỉnh Phú Thọ",3
"Xã Phú Mỹ, Huyện Phù Ninh, Tỉnh Phú Thọ",3
"Xã Lệ Mỹ, Huyện Phù Ninh, Tỉnh Phú Thọ",3
"Xã Liên Hoa, Huyện Phù Ninh, Tỉnh Phú Thọ",3
"Xã Trạm Thản, Huyện Phù Ninh, Tỉnh Phú Thọ",3
"Xã Trị Quận, Huyện Phù Ninh, Tỉnh Phú Thọ",3
"Xã Trung Giáp, Huyện Phù Ninh, Tỉnh Phú Thọ",3
"Xã Tiên Phú, Huyện Phù Ninh, Tỉnh Phú Thọ",3
"Xã Hạ Giáp, Huyện Phù Ninh, Tỉnh Phú Thọ",3
"Xã Bảo Thanh, Huyện Phù Ninh, Tỉnh Phú Thọ",3
"Xã Phú Lộc, Huyện Phù Ninh, Tỉnh Phú Thọ",3
"Xã Gia Thanh, Huyện Phù Ninh, Tỉnh Phú Thọ",3
"Xã Tiên Du, Huyện Phù Ninh, Tỉnh Phú Thọ",3
"Xã Phú Nham, Huyện Phù Ninh, Tỉnh Phú Thọ",3
"Xã An Đạo, Huyện Phù Ninh, Tỉnh Phú Thọ",3
"Xã Bình Phú, Huyện Phù Ninh, Tỉnh Phú Thọ",3
"Xã Phù Ninh, Huyện Phù Ninh, Tỉnh Phú Thọ",3
"Thị trấn Yên Lập, Huyện Yên Lập, Tỉnh Phú Thọ",3
"Xã Mỹ Lung, Huyện Yên Lập, Tỉnh Phú Thọ",3
"Xã Mỹ Lương, Huyện Yên Lập, Tỉnh Phú Thọ",3
"Xã Lương Sơn, Huyện Yên Lập, Tỉnh Phú Thọ",3
"Xã Xuân An, Huyện Yên Lập, Tỉnh Phú Thọ",3
"Xã Xuân Viên, Huyện Yên Lập, Tỉnh Phú Thọ",3
"Xã Xuân Thủy, Huyện Yên Lập, Tỉnh Phú Thọ",3
"Xã Trung Sơn, Huyện Yên Lập, Tỉnh Phú Thọ",3
"Xã Hưng Long, Huyện Yên Lập, Tỉnh Phú Thọ",3
"Xã Nga Hoàng, Huyện Yên Lập, Tỉnh Phú Thọ",3
"Xã Đồng Lạc, Huyện Yên Lập, Tỉnh Phú Thọ",3
"Xã Thượng Long, Huyện Yên Lập, Tỉnh Phú Thọ",3
"Xã Đồng Thịnh, Huyện Yên Lập, Tỉnh Phú Thọ",3
"Xã Phúc Khánh, Huyện Yên Lập, Tỉnh Phú Thọ",3
"Xã Minh Hòa, Huyện Yên Lập, Tỉnh Phú Thọ",3
"Xã Ngọc Lập, Huyện Yên Lập, Tỉnh Phú Thọ",3
"Xã Ngọc Đồng, Huyện Yên Lập, Tỉnh Phú Thọ",3
"Thị trấn Cẩm Khê, Huyện Cẩm Khê, Tỉnh Phú Thọ",3
"Xã Tiên Lương, Huyện Cẩm Khê, Tỉnh Phú Thọ",3
"Xã Tuy Lộc, Huyện Cẩm Khê, Tỉnh Phú Thọ",3
"Xã Ngô Xá, Huyện Cẩm Khê, Tỉnh Phú Thọ",3
"Xã Minh Tân, Huyện Cẩm Khê, Tỉnh Phú Thọ",3
"Xã Phượng Vĩ, Huyện Cẩm Khê, Tỉnh Phú Thọ",3
"Xã Thụy Liễu, Huyện Cẩm Khê, Tỉnh Phú Thọ",3
"Xã Tùng Khê, Huyện Cẩm Khê, Tỉnh Phú Thọ",3
"Xã Tam Sơn, Huyện Cẩm Khê, Tỉnh Phú Thọ",3
"Xã Văn Bán, Huyện Cẩm Khê, Tỉnh Phú Thọ",3
"Xã Cấp Dẫn, Huyện Cẩm Khê, Tỉnh Phú Thọ",3
"Xã Xương Thịnh, Huyện Cẩm Khê, Tỉnh Phú Thọ",3
"Xã Phú Khê, Huyện Cẩm Khê, Tỉnh Phú Thọ",3
"Xã Sơn Tình, Huyện Cẩm Khê, Tỉnh Phú Thọ",3
"Xã Yên Tập, Huyện Cẩm Khê, Tỉnh Phú Thọ",3
"Xã Hương Lung, Huyện Cẩm Khê, Tỉnh Phú Thọ",3
"Xã Tạ Xá, Huyện Cẩm Khê, Tỉnh Phú Thọ",3
"Xã Phú Lạc, Huyện Cẩm Khê, Tỉnh Phú Thọ",3
"Xã Chương Xá, Huyện Cẩm Khê, Tỉnh Phú Thọ",3
"Xã Hùng Việt, Huyện Cẩm Khê, Tỉnh Phú Thọ",3
"Xã Văn Khúc, Huyện Cẩm Khê, Tỉnh Phú Thọ",3
"Xã Yên Dưỡng, Huyện Cẩm Khê, Tỉnh Phú Thọ",3
"Xã Điêu Lương, Huyện Cẩm Khê, Tỉnh Phú Thọ",3
"Xã Đồng Lương, Huyện Cẩm Khê, Tỉnh Phú Thọ",3
"Thị trấn Hưng Hoá, Huyện Tam Nông, Tỉnh Phú Thọ",3
"Xã Hiền Quan, Huyện Tam Nông, Tỉnh Phú Thọ",3
"Xã Bắc Sơn, Huyện Tam Nông, Tỉnh Phú Thọ",3
"Xã Thanh Uyên, Huyện Tam Nông, Tỉnh Phú Thọ",3
"Xã Lam Sơn, Huyện Tam Nông, Tỉnh Phú Thọ",3
"Xã Vạn Xuân, Huyện Tam Nông, Tỉnh Phú Thọ",3
"Xã Quang Húc, Huyện Tam Nông, Tỉnh Phú Thọ",3
"Xã Hương Nộn, Huyện Tam Nông, Tỉnh Phú Thọ",3
"Xã Tề Lễ, Huyện Tam Nông, Tỉnh Phú Thọ",3
"Xã Thọ Văn, Huyện Tam Nông, Tỉnh Phú Thọ",3
"Xã Dị Nậu, Huyện Tam Nông, Tỉnh Phú Thọ",3
"Xã Dân Quyền, Huyện Tam Nông, Tỉnh Phú Thọ",3
"Thị trấn Lâm Thao, Huyện Lâm Thao, Tỉnh Phú Thọ",3
"Xã Tiên Kiên, Huyện Lâm Thao, Tỉnh Phú Thọ",3
"Thị trấn Hùng Sơn, Huyện Lâm Thao, Tỉnh Phú Thọ",3
"Xã Xuân Lũng, Huyện Lâm Thao, Tỉnh Phú Thọ",3
"Xã Xuân Huy, Huyện Lâm Thao, Tỉnh Phú Thọ",3
"Xã Thạch Sơn, Huyện Lâm Thao, Tỉnh Phú Thọ",3
"Xã Sơn Vi, Huyện Lâm Thao, Tỉnh Phú Thọ",3
"Xã Phùng Nguyên, Huyện Lâm Thao, Tỉnh Phú Thọ",3
"Xã Cao Xá, Huyện Lâm Thao, Tỉnh Phú Thọ",3
"Xã Vĩnh Lại, Huyện Lâm Thao, Tỉnh Phú Thọ",3
"Xã Tứ Xã, Huyện Lâm Thao, Tỉnh Phú Thọ",3
"Xã Bản Nguyên, Huyện Lâm Thao, Tỉnh Phú Thọ",3
"Thị trấn Thanh Sơn, Huyện Thanh Sơn, Tỉnh Phú Thọ",3
"Xã Sơn Hùng, Huyện Thanh Sơn, Tỉnh Phú Thọ",3
"Xã Địch Quả, Huyện Thanh Sơn, Tỉnh Phú Thọ",3
"Xã Giáp Lai, Huyện Thanh Sơn, Tỉnh Phú Thọ",3
"Xã Thục Luyện, Huyện Thanh Sơn, Tỉnh Phú Thọ",3
"Xã Võ Miếu, Huyện Thanh Sơn, Tỉnh Phú Thọ",3
"Xã Thạch Khoán, Huyện Thanh Sơn, Tỉnh Phú Thọ",3
"Xã Cự Thắng, Huyện Thanh Sơn, Tỉnh Phú Thọ",3
"Xã Tất Thắng, Huyện Thanh Sơn, Tỉnh Phú Thọ",3
"Xã Văn Miếu, Huyện Thanh Sơn, Tỉnh Phú Thọ",3
"Xã Cự Đồng, Huyện Thanh Sơn, Tỉnh Phú Thọ",3
"Xã Thắng Sơn, Huyện Thanh Sơn, Tỉnh Phú Thọ",3
"Xã Tân Minh, Huyện Thanh Sơn, Tỉnh Phú Thọ",3
"Xã Hương Cần, Huyện Thanh Sơn, Tỉnh Phú Thọ",3
"Xã Khả Cửu, Huyện Thanh Sơn, Tỉnh Phú Thọ",3
"Xã Đông Cửu, Huyện Thanh Sơn, Tỉnh Phú Thọ",3
"Xã Tân Lập, Huyện Thanh Sơn, Tỉnh Phú Thọ",3
"Xã Yên Lãng, Huyện Thanh Sơn, Tỉnh Phú Thọ",3
"Xã Yên Lương, Huyện Thanh Sơn, Tỉnh Phú Thọ",3
"Xã Thượng Cửu, Huyện Thanh Sơn, Tỉnh Phú Thọ",3
"Xã Lương Nha, Huyện Thanh Sơn, Tỉnh Phú Thọ",3
"Xã Yên Sơn, Huyện Thanh Sơn, Tỉnh Phú Thọ",3
"Xã Tinh Nhuệ, Huyện Thanh Sơn, Tỉnh Phú Thọ",3
"Xã Đào Xá, Huyện Thanh Thuỷ, Tỉnh Phú Thọ",3
"Xã Thạch Đồng, Huyện Thanh Thuỷ, Tỉnh Phú Thọ",3
"Xã Xuân Lộc, Huyện Thanh Thuỷ, Tỉnh Phú Thọ",3
"Xã Tân Phương, Huyện Thanh Thuỷ, Tỉnh Phú Thọ",3
"Thị trấn Thanh Thủy, Huyện Thanh Thuỷ, Tỉnh Phú Thọ",3
"Xã Sơn Thủy, Huyện Thanh Thuỷ, Tỉnh Phú Thọ",3
"Xã Bảo Yên, Huyện Thanh Thuỷ, Tỉnh Phú Thọ",3
"Xã Đoan Hạ, Huyện Thanh Thuỷ, Tỉnh Phú Thọ",3
"Xã Đồng Trung, Huyện Thanh Thuỷ, Tỉnh Phú Thọ",3
"Xã Hoàng Xá, Huyện Thanh Thuỷ, Tỉnh Phú Thọ",3
"Xã Tu Vũ, Huyện Thanh Thuỷ, Tỉnh Phú Thọ",3
"Xã Thu Cúc, Huyện Tân Sơn, Tỉnh Phú Thọ",3
"Xã Thạch Kiệt, Huyện Tân Sơn, Tỉnh Phú Thọ",3
"Xã Thu Ngạc, Huyện Tân Sơn, Tỉnh Phú Thọ",3
"Xã Kiệt Sơn, Huyện Tân Sơn, Tỉnh Phú Thọ",3
"Xã Đồng Sơn, Huyện Tân Sơn, Tỉnh Phú Thọ",3
"Xã Lai Đồng, Huyện Tân Sơn, Tỉnh Phú Thọ",3
"Xã Tân Phú, Huyện Tân Sơn, Tỉnh Phú Thọ",3
"Xã Mỹ Thuận, Huyện Tân Sơn, Tỉnh Phú Thọ",3
"Xã Tân Sơn, Huyện Tân Sơn, Tỉnh Phú Thọ",3
"Xã Xuân Đài, Huyện Tân Sơn, Tỉnh Phú Thọ",3
"Xã Minh Đài, Huyện Tân Sơn, Tỉnh Phú Thọ",3
"Xã Văn Luông, Huyện Tân Sơn, Tỉnh Phú Thọ",3
"Xã Xuân Sơn, Huyện Tân Sơn, Tỉnh Phú Thọ",3
"Xã Long Cốc, Huyện Tân Sơn, Tỉnh Phú Thọ",3
"Xã Kim Thượng, Huyện Tân Sơn, Tỉnh Phú Thọ",3
"Xã Tam Thanh, Huyện Tân Sơn, Tỉnh Phú Thọ",3
"Xã Vinh Tiền, Huyện Tân Sơn, Tỉnh Phú Thọ",3
"Phường Tích Sơn, Thành phố Vĩnh Yên, Tỉnh Vĩnh Phúc",3
"Phường Liên Bảo, Thành phố Vĩnh Yên, Tỉnh Vĩnh Phúc",3
"Phường Hội Hợp, Thành phố Vĩnh Yên, Tỉnh Vĩnh Phúc",3
"Phường Đống Đa, Thành phố Vĩnh Yên, Tỉnh Vĩnh Phúc",3
"Phường Ngô Quyền, Thành phố Vĩnh Yên, Tỉnh Vĩnh Phúc",3
"Phường Đồng Tâm, Thành phố Vĩnh Yên, Tỉnh Vĩnh Phúc",3
"Xã Định Trung, Thành phố Vĩnh Yên, Tỉnh Vĩnh Phúc",3
"Phường Khai Quang, Thành phố Vĩnh Yên, Tỉnh Vĩnh Phúc",3
"Xã Thanh Trù, Thành phố Vĩnh Yên, Tỉnh Vĩnh Phúc",3
"Phường Trưng Trắc, Thành phố Phúc Yên, Tỉnh Vĩnh Phúc",3
"Phường Hùng Vương, Thành phố Phúc Yên, Tỉnh Vĩnh Phúc",3
"Phường Trưng Nhị, Thành phố Phúc Yên, Tỉnh Vĩnh Phúc",3
"Phường Phúc Thắng, Thành phố Phúc Yên, Tỉnh Vĩnh Phúc",3
"Phường Xuân Hoà, Thành phố Phúc Yên, Tỉnh Vĩnh Phúc",3
"Phường Đồng Xuân, Thành phố Phúc Yên, Tỉnh Vĩnh Phúc",3
"Xã Ngọc Thanh, Thành phố Phúc Yên, Tỉnh Vĩnh Phúc",3
"Xã Cao Minh, Thành phố Phúc Yên, Tỉnh Vĩnh Phúc",3
"Phường Nam Viêm, Thành phố Phúc Yên, Tỉnh Vĩnh Phúc",3
"Phường Tiền Châu, Thành phố Phúc Yên, Tỉnh Vĩnh Phúc",3
"Thị trấn Lập Thạch, Huyện Lập Thạch, Tỉnh Vĩnh Phúc",3
"Xã Quang Sơn, Huyện Lập Thạch, Tỉnh Vĩnh Phúc",3
"Xã Ngọc Mỹ, Huyện Lập Thạch, Tỉnh Vĩnh Phúc",3
"Xã Hợp Lý, Huyện Lập Thạch, Tỉnh Vĩnh Phúc",3
"Xã Bắc Bình, Huyện Lập Thạch, Tỉnh Vĩnh Phúc",3
"Xã Thái Hòa, Huyện Lập Thạch, Tỉnh Vĩnh Phúc",3
"Thị trấn Hoa Sơn, Huyện Lập Thạch, Tỉnh Vĩnh Phúc",3
"Xã Liễn Sơn, Huyện Lập Thạch, Tỉnh Vĩnh Phúc",3
"Xã Xuân Hòa, Huyện Lập Thạch, Tỉnh Vĩnh Phúc",3
"Xã Vân Trục, Huyện Lập Thạch, Tỉnh Vĩnh Phúc",3
"Xã Liên Hòa, Huyện Lập Thạch, Tỉnh Vĩnh Phúc",3
"Xã Tử Du, Huyện Lập Thạch, Tỉnh Vĩnh Phúc",3
"Xã Bàn Giản, Huyện Lập Thạch, Tỉnh Vĩnh Phúc",3
"Xã Xuân Lôi, Huyện Lập Thạch, Tỉnh Vĩnh Phúc",3
"Xã Đồng Ích, Huyện Lập Thạch, Tỉnh Vĩnh Phúc",3
"Xã Tiên Lữ, Huyện Lập Thạch, Tỉnh Vĩnh Phúc",3
"Xã Văn Quán, Huyện Lập Thạch, Tỉnh Vĩnh Phúc",3
"Xã Đình Chu, Huyện Lập Thạch, Tỉnh Vĩnh Phúc",3
"Xã Triệu Đề, Huyện Lập Thạch, Tỉnh Vĩnh Phúc",3
"Xã Sơn Đông, Huyện Lập Thạch, Tỉnh Vĩnh Phúc",3
"Thị trấn Hợp Hòa, Huyện Tam Dương, Tỉnh Vĩnh Phúc",3
"Xã Hoàng Hoa, Huyện Tam Dương, Tỉnh Vĩnh Phúc",3
"Xã Đồng Tĩnh, Huyện Tam Dương, Tỉnh Vĩnh Phúc",3
"Xã Kim Long, Huyện Tam Dương, Tỉnh Vĩnh Phúc",3
"Xã Hướng Đạo, Huyện Tam Dương, Tỉnh Vĩnh Phúc",3
"Xã Đạo Tú, Huyện Tam Dương, Tỉnh Vĩnh Phúc",3
"Xã An Hòa, Huyện Tam Dương, Tỉnh Vĩnh Phúc",3
"Xã Thanh Vân, Huyện Tam Dương, Tỉnh Vĩnh Phúc",3
"Xã Duy Phiên, Huyện Tam Dương, Tỉnh Vĩnh Phúc",3
"Xã Hoàng Đan, Huyện Tam Dương, Tỉnh Vĩnh Phúc",3
"Xã Hoàng Lâu, Huyện Tam Dương, Tỉnh Vĩnh Phúc",3
"Xã Vân Hội, Huyện Tam Dương, Tỉnh Vĩnh Phúc",3
"Xã Hợp Thịnh, Huyện Tam Dương, Tỉnh Vĩnh Phúc",3
"Thị trấn Tam Đảo, Huyện Tam Đảo, Tỉnh Vĩnh Phúc",3
"Thị trấn Hợp Châu, Huyện Tam Đảo, Tỉnh Vĩnh Phúc",3
"Xã Đạo Trù, Huyện Tam Đảo, Tỉnh Vĩnh Phúc",3
"Xã Yên Dương, Huyện Tam Đảo, Tỉnh Vĩnh Phúc",3
"Xã Bồ Lý, Huyện Tam Đảo, Tỉnh Vĩnh Phúc",3
"Thị trấn Đại Đình, Huyện Tam Đảo, Tỉnh Vĩnh Phúc",3
"Xã Tam Quan, Huyện Tam Đảo, Tỉnh Vĩnh Phúc",3
"Xã Hồ Sơn, Huyện Tam Đảo, Tỉnh Vĩnh Phúc",3
"Xã Minh Quang, Huyện Tam Đảo, Tỉnh Vĩnh Phúc",3
"Thị trấn Hương Canh, Huyện Bình Xuyên, Tỉnh Vĩnh Phúc",3
"Thị trấn Gia Khánh, Huyện Bình Xuyên, Tỉnh Vĩnh Phúc",3
"Xã Trung Mỹ, Huyện Bình Xuyên, Tỉnh Vĩnh Phúc",3
"Thị trấn Bá Hiến, Huyện Bình Xuyên, Tỉnh Vĩnh Phúc",3
"Xã Thiện Kế, Huyện Bình Xuyên, Tỉnh Vĩnh Phúc",3
"Xã Hương Sơn, Huyện Bình Xuyên, Tỉnh Vĩnh Phúc",3
"Xã Tam Hợp, Huyện Bình Xuyên, Tỉnh Vĩnh Phúc",3
"Xã Quất Lưu, Huyện Bình Xuyên, Tỉnh Vĩnh Phúc",3
"Xã Sơn Lôi, Huyện Bình Xuyên, Tỉnh Vĩnh Phúc",3
"Thị trấn Đạo Đức, Huyện Bình Xuyên, Tỉnh Vĩnh Phúc",3
"Xã Tân Phong, Huyện Bình Xuyên, Tỉnh Vĩnh Phúc",3
"Thị trấn Thanh Lãng, Huyện Bình Xuyên, Tỉnh Vĩnh Phúc",3
"Xã Phú Xuân, Huyện Bình Xuyên, Tỉnh Vĩnh Phúc",3
"Thị trấn Yên Lạc, Huyện Yên Lạc, Tỉnh Vĩnh Phúc",3
"Xã Đồng Cương, Huyện Yên Lạc, Tỉnh Vĩnh Phúc",3
"Xã Đồng Văn, Huyện Yên Lạc, Tỉnh Vĩnh Phúc",3
"Xã Bình Định, Huyện Yên Lạc, Tỉnh Vĩnh Phúc",3
"Xã Trung Nguyên, Huyện Yên Lạc, Tỉnh Vĩnh Phúc",3
"Xã Tề Lỗ, Huyện Yên Lạc, Tỉnh Vĩnh Phúc",3
"Xã Tam Hồng, Huyện Yên Lạc, Tỉnh Vĩnh Phúc",3
"Xã Yên Đồng, Huyện Yên Lạc, Tỉnh Vĩnh Phúc",3
"Xã Văn Tiến, Huyện Yên Lạc, Tỉnh Vĩnh Phúc",3
"Xã Nguyệt Đức, Huyện Yên Lạc, Tỉnh Vĩnh Phúc",3
"Xã Yên Phương, Huyện Yên Lạc, Tỉnh Vĩnh Phúc",3
"Xã Hồng Phương, Huyện Yên Lạc, Tỉnh Vĩnh Phúc",3
"Xã Trung Kiên, Huyện Yên Lạc, Tỉnh Vĩnh Phúc",3
"Xã Liên Châu, Huyện Yên Lạc, Tỉnh Vĩnh Phúc",3
"Xã Đại Tự, Huyện Yên Lạc, Tỉnh Vĩnh Phúc",3
"Xã Hồng Châu, Huyện Yên Lạc, Tỉnh Vĩnh Phúc",3
"Xã Trung Hà, Huyện Yên Lạc, Tỉnh Vĩnh Phúc",3
"Thị trấn Vĩnh Tường, Huyện Vĩnh Tường, Tỉnh Vĩnh Phúc",3
"Xã Kim Xá, Huyện Vĩnh Tường, Tỉnh Vĩnh Phúc",3
"Xã Yên Bình, Huyện Vĩnh Tường, Tỉnh Vĩnh Phúc",3
"Xã Chấn Hưng, Huyện Vĩnh Tường, Tỉnh Vĩnh Phúc",3
"Xã Nghĩa Hưng, Huyện Vĩnh Tường, Tỉnh Vĩnh Phúc",3
"Xã Yên Lập, Huyện Vĩnh Tường, Tỉnh Vĩnh Phúc",3
"Xã Việt Xuân, Huyện Vĩnh Tường, Tỉnh Vĩnh Phúc",3
"Xã Bồ Sao, Huyện Vĩnh Tường, Tỉnh Vĩnh Phúc",3
"Xã Đại Đồng, Huyện Vĩnh Tường, Tỉnh Vĩnh Phúc",3
"Xã Tân Tiến, Huyện Vĩnh Tường, Tỉnh Vĩnh Phúc",3
"Xã Lũng Hoà, Huyện Vĩnh Tường, Tỉnh Vĩnh Phúc",3
"Xã Cao Đại, Huyện Vĩnh Tường, Tỉnh Vĩnh Phúc",3
"Thị Trấn Thổ Tang, Huyện Vĩnh Tường, Tỉnh Vĩnh Phúc",3
"Xã Vĩnh Sơn, Huyện Vĩnh Tường, Tỉnh Vĩnh Phúc",3
"Xã Bình Dương, Huyện Vĩnh Tường, Tỉnh Vĩnh Phúc",3
"Xã Tân Phú, Huyện Vĩnh Tường, Tỉnh Vĩnh Phúc",3
"Xã Thượng Trưng, Huyện Vĩnh Tường, Tỉnh Vĩnh Phúc",3
"Xã Vũ Di, Huyện Vĩnh Tường, Tỉnh Vĩnh Phúc",3
"Xã Lý Nhân, Huyện Vĩnh Tường, Tỉnh Vĩnh Phúc",3
"Xã Tuân Chính, Huyện Vĩnh Tường, Tỉnh Vĩnh Phúc",3
"Xã Vân Xuân, Huyện Vĩnh Tường, Tỉnh Vĩnh Phúc",3
"Xã Tam Phúc, Huyện Vĩnh Tường, Tỉnh Vĩnh Phúc",3
"Thị trấn Tứ Trưng, Huyện Vĩnh Tường, Tỉnh Vĩnh Phúc",3
"Xã Ngũ Kiên, Huyện Vĩnh Tường, Tỉnh Vĩnh Phúc",3
"Xã An Tường, Huyện Vĩnh Tường, Tỉnh Vĩnh Phúc",3
"Xã Vĩnh Thịnh, Huyện Vĩnh Tường, Tỉnh Vĩnh Phúc",3
"Xã Phú Đa, Huyện Vĩnh Tường, Tỉnh Vĩnh Phúc",3
"Xã Vĩnh Ninh, Huyện Vĩnh Tường, Tỉnh Vĩnh Phúc",3
"Xã Lãng Công, Huyện Sông Lô, Tỉnh Vĩnh Phúc",3
"Xã Quang Yên, Huyện Sông Lô, Tỉnh Vĩnh Phúc",3
"Xã Bạch Lưu, Huyện Sông Lô, Tỉnh Vĩnh Phúc",3
"Xã Hải Lựu, Huyện Sông Lô, Tỉnh Vĩnh Phúc",3
"Xã Đồng Quế, Huyện Sông Lô, Tỉnh Vĩnh Phúc",3
"Xã Nhân Đạo, Huyện Sông Lô, Tỉnh Vĩnh Phúc",3
"Xã Đôn Nhân, Huyện Sông Lô, Tỉnh Vĩnh Phúc",3
"Xã Phương Khoan, Huyện Sông Lô, Tỉnh Vĩnh Phúc",3
"Xã Tân Lập, Huyện Sông Lô, Tỉnh Vĩnh Phúc",3
"Xã Nhạo Sơn, Huyện Sông Lô, Tỉnh Vĩnh Phúc",3
"Thị trấn Tam Sơn, Huyện Sông Lô, Tỉnh Vĩnh Phúc",3
"Xã Như Thụy, Huyện Sông Lô, Tỉnh Vĩnh Phúc",3
"Xã Yên Thạch, Huyện Sông Lô, Tỉnh Vĩnh Phúc",3
"Xã Đồng Thịnh, Huyện Sông Lô, Tỉnh Vĩnh Phúc",3
"Xã Tứ Yên, Huyện Sông Lô, Tỉnh Vĩnh Phúc",3
"Xã Đức Bác, Huyện Sông Lô, Tỉnh Vĩnh Phúc",3
"Xã Cao Phong, Huyện Sông Lô, Tỉnh Vĩnh Phúc",3
"Phường Vũ Ninh, Thành phố Bắc Ninh, Tỉnh Bắc Ninh",3
"Phường Đáp Cầu, Thành phố Bắc Ninh, Tỉnh Bắc Ninh",3
"Phường Thị Cầu, Thành phố Bắc Ninh, Tỉnh Bắc Ninh",3
"Phường Kinh Bắc, Thành phố Bắc Ninh, Tỉnh Bắc Ninh",3
"Phường Vệ An, Thành phố Bắc Ninh, Tỉnh Bắc Ninh",3
"Phường Tiền An, Thành phố Bắc Ninh, Tỉnh Bắc Ninh",3
"Phường Đại Phúc, Thành phố Bắc Ninh, Tỉnh Bắc Ninh",3
"Phường Ninh Xá, Thành phố Bắc Ninh, Tỉnh Bắc Ninh",3
"Phường Suối Hoa, Thành phố Bắc Ninh, Tỉnh Bắc Ninh",3
"Phường Võ Cường, Thành phố Bắc Ninh, Tỉnh Bắc Ninh",3
"Phường Hòa Long, Thành phố Bắc Ninh, Tỉnh Bắc Ninh",3
"Phường Vạn An, Thành phố Bắc Ninh, Tỉnh Bắc Ninh",3
"Phường Khúc Xuyên, Thành phố Bắc Ninh, Tỉnh Bắc Ninh",3
"Phường Phong Khê, Thành phố Bắc Ninh, Tỉnh Bắc Ninh",3
"Phường Kim Chân, Thành phố Bắc Ninh, Tỉnh Bắc Ninh",3
"Phường Vân Dương, Thành phố Bắc Ninh, Tỉnh Bắc Ninh",3
"Phường Nam Sơn, Thành phố Bắc Ninh, Tỉnh Bắc Ninh",3
"Phường Khắc Niệm, Thành phố Bắc Ninh, Tỉnh Bắc Ninh",3
"Phường Hạp Lĩnh, Thành phố Bắc Ninh, Tỉnh Bắc Ninh",3
"Thị trấn Chờ, Huyện Yên Phong, Tỉnh Bắc Ninh",3
"Xã Dũng Liệt, Huyện Yên Phong, Tỉnh Bắc Ninh",3
"Xã Tam Đa, Huyện Yên Phong, Tỉnh Bắc Ninh",3
"Xã Tam Giang, Huyện Yên Phong, Tỉnh Bắc Ninh",3
"Xã Yên Trung, Huyện Yên Phong, Tỉnh Bắc Ninh",3
"Xã Thụy Hòa, Huyện Yên Phong, Tỉnh Bắc Ninh",3
"Xã Hòa Tiến, Huyện Yên Phong, Tỉnh Bắc Ninh",3
"Xã Đông Tiến, Huyện Yên Phong, Tỉnh Bắc Ninh",3
"Xã Yên Phụ, Huyện Yên Phong, Tỉnh Bắc Ninh",3
"Xã Trung Nghĩa, Huyện Yên Phong, Tỉnh Bắc Ninh",3
"Xã Đông Phong, Huyện Yên Phong, Tỉnh Bắc Ninh",3
"Xã Long Châu, Huyện Yên Phong, Tỉnh Bắc Ninh",3
"Xã Văn Môn, Huyện Yên Phong, Tỉnh Bắc Ninh",3
"Xã Đông Thọ, Huyện Yên Phong, Tỉnh Bắc Ninh",3
"Thị trấn Phố Mới, Huyện Quế Võ, Tỉnh Bắc Ninh",3
"Xã Việt Thống, Huyện Quế Võ, Tỉnh Bắc Ninh",3
"Xã Đại Xuân, Huyện Quế Võ, Tỉnh Bắc Ninh",3
"Xã Nhân Hòa, Huyện Quế Võ, Tỉnh Bắc Ninh",3
"Xã Bằng An, Huyện Quế Võ, Tỉnh Bắc Ninh",3
"Xã Phương Liễu, Huyện Quế Võ, Tỉnh Bắc Ninh",3
"Xã Quế Tân, Huyện Quế Võ, Tỉnh Bắc Ninh",3
"Xã Phù Lương, Huyện Quế Võ, Tỉnh Bắc Ninh",3
"Xã Phù Lãng, Huyện Quế Võ, Tỉnh Bắc Ninh",3
"Xã Phượng Mao, Huyện Quế Võ, Tỉnh Bắc Ninh",3
"Xã Việt Hùng, Huyện Quế Võ, Tỉnh Bắc Ninh",3
"Xã Ngọc Xá, Huyện Quế Võ, Tỉnh Bắc Ninh",3
"Xã Châu Phong, Huyện Quế Võ, Tỉnh Bắc Ninh",3
"Xã Bồng Lai, Huyện Quế Võ, Tỉnh Bắc Ninh",3
"Xã Cách Bi, Huyện Quế Võ, Tỉnh Bắc Ninh",3
"Xã Đào Viên, Huyện Quế Võ, Tỉnh Bắc Ninh",3
"Xã Yên Giả, Huyện Quế Võ, Tỉnh Bắc Ninh",3
"Xã Mộ Đạo, Huyện Quế Võ, Tỉnh Bắc Ninh",3
"Xã Đức Long, Huyện Quế Võ, Tỉnh Bắc Ninh",3
"Xã Chi Lăng, Huyện Quế Võ, Tỉnh Bắc Ninh",3
"Xã Hán Quảng, Huyện Quế Võ, Tỉnh Bắc Ninh",3
"Thị trấn Lim, Huyện Tiên Du, Tỉnh Bắc Ninh",3
"Xã Phú Lâm, Huyện Tiên Du, Tỉnh Bắc Ninh",3
"Xã Nội Duệ, Huyện Tiên Du, Tỉnh Bắc Ninh",3
"Xã Liên Bão, Huyện Tiên Du, Tỉnh Bắc Ninh",3
"Xã Hiên Vân, Huyện Tiên Du, Tỉnh Bắc Ninh",3
"Xã Hoàn Sơn, Huyện Tiên Du, Tỉnh Bắc Ninh",3
"Xã Lạc Vệ, Huyện Tiên Du, Tỉnh Bắc Ninh",3
"Xã Việt Đoàn, Huyện Tiên Du, Tỉnh Bắc Ninh",3
"Xã Phật Tích, Huyện Tiên Du, Tỉnh Bắc Ninh",3
